filename,gender,length,label,imgname
common_voice_bn_31820192.mp3,male,3.459773243,1,common_voice_bn_31820192.png
common_voice_bn_31815408.mp3,male,6.385487528,1,common_voice_bn_31815408.png
common_voice_bn_31752164.mp3,male,9.334421769,1,common_voice_bn_31752164.png
common_voice_bn_30668967.mp3,male,6.33600907,1,common_voice_bn_30668967.png
common_voice_bn_31771013.mp3,male,2.484535147,1,common_voice_bn_31771013.png
common_voice_bn_31659087.mp3,male,7.05600907,1,common_voice_bn_31659087.png
common_voice_bn_31769967.mp3,male,5.484807256,1,common_voice_bn_31769967.png
common_voice_bn_31572093.mp3,male,8.684263039,1,common_voice_bn_31572093.png
common_voice_bn_31567763.mp3,male,6.013968254,1,common_voice_bn_31567763.png
common_voice_bn_31655589.mp3,male,6.276780045,1,common_voice_bn_31655589.png
common_voice_bn_31804862.mp3,male,2.809614512,1,common_voice_bn_31804862.png
common_voice_bn_31691247.mp3,male,6.315827664,1,common_voice_bn_31691247.png
common_voice_bn_31804873.mp3,male,7.360725624,1,common_voice_bn_31804873.png
common_voice_bn_31593206.mp3,male,4.876190476,1,common_voice_bn_31593206.png
common_voice_bn_31619794.mp3,male,8.568027211,1,common_voice_bn_31619794.png
common_voice_bn_31705811.mp3,male,4.259727891,1,common_voice_bn_31705811.png
common_voice_bn_31588432.mp3,male,8.2430839,1,common_voice_bn_31588432.png
common_voice_bn_31512643.mp3,male,4.788027211,1,common_voice_bn_31512643.png
common_voice_bn_31766648.mp3,male,6.588027211,1,common_voice_bn_31766648.png
common_voice_bn_31570177.mp3,male,6.87600907,1,common_voice_bn_31570177.png
common_voice_bn_31530580.mp3,male,7.137369615,1,common_voice_bn_31530580.png
common_voice_bn_31656163.mp3,male,4.64399093,1,common_voice_bn_31656163.png
common_voice_bn_31541515.mp3,male,3.42,1,common_voice_bn_31541515.png
common_voice_bn_31757102.mp3,male,5.124807256,1,common_voice_bn_31757102.png
common_voice_bn_31805181.mp3,male,2.066575964,1,common_voice_bn_31805181.png
common_voice_bn_31231567.mp3,male,8.28,1,common_voice_bn_31231567.png
common_voice_bn_31581764.mp3,male,4.667210884,1,common_voice_bn_31581764.png
common_voice_bn_31703900.mp3,male,3.64553288,1,common_voice_bn_31703900.png
common_voice_bn_31602159.mp3,male,5.690340136,1,common_voice_bn_31602159.png
common_voice_bn_31827761.mp3,male,3.29723356,1,common_voice_bn_31827761.png
common_voice_bn_31613251.mp3,male,5.641587302,1,common_voice_bn_31613251.png
common_voice_bn_31603736.mp3,male,5.328027211,1,common_voice_bn_31603736.png
common_voice_bn_30828702.mp3,male,4.460589569,1,common_voice_bn_30828702.png
common_voice_bn_31724166.mp3,male,4.249251701,1,common_voice_bn_31724166.png
common_voice_bn_31701080.mp3,male,5.318820862,1,common_voice_bn_31701080.png
common_voice_bn_31807330.mp3,male,2.786394558,1,common_voice_bn_31807330.png
common_voice_bn_31820844.mp3,male,2.7,1,common_voice_bn_31820844.png
common_voice_bn_31178782.mp3,male,4.428027211,1,common_voice_bn_31178782.png
common_voice_bn_31682998.mp3,male,5.592789116,1,common_voice_bn_31682998.png
common_voice_bn_31674821.mp3,male,3.970612245,1,common_voice_bn_31674821.png
common_voice_bn_31809289.mp3,male,2.628027211,1,common_voice_bn_31809289.png
common_voice_bn_31764542.mp3,male,3.792789116,1,common_voice_bn_31764542.png
common_voice_bn_31617622.mp3,male,4.53600907,1,common_voice_bn_31617622.png
common_voice_bn_31681184.mp3,male,4.5,1,common_voice_bn_31681184.png
common_voice_bn_31619040.mp3,male,9.828027211,1,common_voice_bn_31619040.png
common_voice_bn_31560896.mp3,male,4.527891156,1,common_voice_bn_31560896.png
common_voice_bn_31639678.mp3,male,8.31600907,1,common_voice_bn_31639678.png
common_voice_bn_31706444.mp3,male,6.744807256,1,common_voice_bn_31706444.png
common_voice_bn_31599975.mp3,male,5.916780045,1,common_voice_bn_31599975.png
common_voice_bn_31602339.mp3,male,4.969070295,1,common_voice_bn_31602339.png
common_voice_bn_31697230.mp3,male,2.925714286,1,common_voice_bn_31697230.png
common_voice_bn_31691857.mp3,male,4.17600907,1,common_voice_bn_31691857.png
common_voice_bn_31536743.mp3,male,6.478367347,1,common_voice_bn_31536743.png
common_voice_bn_31683406.mp3,male,6.588027211,1,common_voice_bn_31683406.png
common_voice_bn_31692423.mp3,male,5.828208617,1,common_voice_bn_31692423.png
common_voice_bn_31608718.mp3,male,5.04,1,common_voice_bn_31608718.png
common_voice_bn_31792353.mp3,male,4.040272109,1,common_voice_bn_31792353.png
common_voice_bn_31588455.mp3,male,3.390113379,1,common_voice_bn_31588455.png
common_voice_bn_31667354.mp3,male,5.148027211,1,common_voice_bn_31667354.png
common_voice_bn_31706935.mp3,male,7.918004535,1,common_voice_bn_31706935.png
common_voice_bn_31603207.mp3,male,8.31600907,1,common_voice_bn_31603207.png
common_voice_bn_31553737.mp3,male,5.304807256,1,common_voice_bn_31553737.png
common_voice_bn_31796530.mp3,male,9.03600907,1,common_voice_bn_31796530.png
common_voice_bn_31750757.mp3,male,5.758548753,1,common_voice_bn_31750757.png
common_voice_bn_31626619.mp3,male,4.017052154,1,common_voice_bn_31626619.png
common_voice_bn_31641656.mp3,male,2.784807256,1,common_voice_bn_31641656.png
common_voice_bn_31744350.mp3,male,2.94893424,1,common_voice_bn_31744350.png
common_voice_bn_31799450.mp3,male,4.272471655,1,common_voice_bn_31799450.png
common_voice_bn_31807730.mp3,male,4.620770975,1,common_voice_bn_31807730.png
common_voice_bn_31595493.mp3,male,7.523265306,1,common_voice_bn_31595493.png
common_voice_bn_31695138.mp3,male,5.015510204,1,common_voice_bn_31695138.png
common_voice_bn_31552331.mp3,male,9.637596372,1,common_voice_bn_31552331.png
common_voice_bn_31685765.mp3,male,5.688027211,1,common_voice_bn_31685765.png
common_voice_bn_31557280.mp3,male,7.221405896,1,common_voice_bn_31557280.png
common_voice_bn_31709980.mp3,male,6.84,1,common_voice_bn_31709980.png
common_voice_bn_31671364.mp3,male,3.64553288,1,common_voice_bn_31671364.png
common_voice_bn_31666565.mp3,male,4.94585034,1,common_voice_bn_31666565.png
common_voice_bn_31684856.mp3,male,6.66,1,common_voice_bn_31684856.png
common_voice_bn_31651211.mp3,male,4.481451247,1,common_voice_bn_31651211.png
common_voice_bn_31561704.mp3,male,8.652789116,1,common_voice_bn_31561704.png
common_voice_bn_30988307.mp3,male,3.42,1,common_voice_bn_30988307.png
common_voice_bn_31570902.mp3,male,6.408027211,1,common_voice_bn_31570902.png
common_voice_bn_31639707.mp3,male,5.328027211,1,common_voice_bn_31639707.png
common_voice_bn_31738505.mp3,male,4.272471655,1,common_voice_bn_31738505.png
common_voice_bn_31542165.mp3,male,5.508027211,1,common_voice_bn_31542165.png
common_voice_bn_31617830.mp3,male,5.376780045,1,common_voice_bn_31617830.png
common_voice_bn_31617635.mp3,male,5.25600907,1,common_voice_bn_31617635.png
common_voice_bn_31537989.mp3,male,7.215147392,1,common_voice_bn_31537989.png
common_voice_bn_31704549.mp3,male,5.04,1,common_voice_bn_31704549.png
common_voice_bn_31596097.mp3,male,4.460770975,1,common_voice_bn_31596097.png
common_voice_bn_31688877.mp3,male,3.9938322,1,common_voice_bn_31688877.png
common_voice_bn_31594082.mp3,male,3.482993197,1,common_voice_bn_31594082.png
common_voice_bn_31747943.mp3,male,6.048027211,1,common_voice_bn_31747943.png
common_voice_bn_31665320.mp3,male,4.203900227,1,common_voice_bn_31665320.png
common_voice_bn_31699977.mp3,male,2.020136054,1,common_voice_bn_31699977.png
common_voice_bn_31696478.mp3,male,3.691972789,1,common_voice_bn_31696478.png
common_voice_bn_31830885.mp3,male,7.644807256,1,common_voice_bn_31830885.png
common_voice_bn_31584819.mp3,male,3.06,1,common_voice_bn_31584819.png
common_voice_bn_31820766.mp3,male,3.250793651,1,common_voice_bn_31820766.png
common_voice_bn_31390731.mp3,male,5.328027211,1,common_voice_bn_31390731.png
common_voice_bn_31281729.mp3,male,5.897868481,1,common_voice_bn_31281729.png
common_voice_bn_31500826.mp3,male,7.693560091,1,common_voice_bn_31500826.png
common_voice_bn_31589821.mp3,male,3.99600907,1,common_voice_bn_31589821.png
common_voice_bn_31595382.mp3,male,10.26,1,common_voice_bn_31595382.png
common_voice_bn_31738960.mp3,male,4.992290249,1,common_voice_bn_31738960.png
common_voice_bn_31678117.mp3,male,5.26430839,1,common_voice_bn_31678117.png
common_voice_bn_30995379.mp3,male,4.584807256,1,common_voice_bn_30995379.png
common_voice_bn_31590751.mp3,male,7.729569161,1,common_voice_bn_31590751.png
common_voice_bn_31821865.mp3,male,5.618367347,1,common_voice_bn_31821865.png
common_voice_bn_31706240.mp3,male,6.819138322,1,common_voice_bn_31706240.png
common_voice_bn_31354813.mp3,male,4.899410431,1,common_voice_bn_31354813.png
common_voice_bn_31664485.mp3,male,4.829750567,1,common_voice_bn_31664485.png
common_voice_bn_31686507.mp3,male,7.082086168,1,common_voice_bn_31686507.png
common_voice_bn_31644910.mp3,male,4.922630385,1,common_voice_bn_31644910.png
common_voice_bn_31607922.mp3,male,5.665668934,1,common_voice_bn_31607922.png
common_voice_bn_31660610.mp3,male,2.06154195,1,common_voice_bn_31660610.png
common_voice_bn_31724601.mp3,male,1.880816327,1,common_voice_bn_31724601.png
common_voice_bn_31522772.mp3,male,4.736870748,1,common_voice_bn_31522772.png
common_voice_bn_31572340.mp3,male,4.068027211,1,common_voice_bn_31572340.png
common_voice_bn_31786351.mp3,male,4.68,1,common_voice_bn_31786351.png
common_voice_bn_31628425.mp3,male,7.523265306,1,common_voice_bn_31628425.png
common_voice_bn_31577534.mp3,male,2.670294785,1,common_voice_bn_31577534.png
common_voice_bn_31255513.mp3,male,4.32,1,common_voice_bn_31255513.png
common_voice_bn_31694972.mp3,male,5.363809524,1,common_voice_bn_31694972.png
common_voice_bn_31009796.mp3,male,6.362267574,1,common_voice_bn_31009796.png
common_voice_bn_31598204.mp3,male,4.969070295,1,common_voice_bn_31598204.png
common_voice_bn_31661006.mp3,male,7.94122449,1,common_voice_bn_31661006.png
common_voice_bn_31644032.mp3,male,4.968027211,1,common_voice_bn_31644032.png
common_voice_bn_31563286.mp3,male,6.199727891,1,common_voice_bn_31563286.png
common_voice_bn_31547207.mp3,male,5.556780045,1,common_voice_bn_31547207.png
common_voice_bn_31338060.mp3,male,4.365351474,1,common_voice_bn_31338060.png
common_voice_bn_31597394.mp3,male,5.64244898,1,common_voice_bn_31597394.png
common_voice_bn_31628328.mp3,male,5.990748299,1,common_voice_bn_31628328.png
common_voice_bn_31597962.mp3,male,6.385487528,1,common_voice_bn_31597962.png
common_voice_bn_31616433.mp3,male,6.87600907,1,common_voice_bn_31616433.png
common_voice_bn_31780429.mp3,male,1.509297052,1,common_voice_bn_31780429.png
common_voice_bn_31593440.mp3,male,7.221405896,1,common_voice_bn_31593440.png
common_voice_bn_31317681.mp3,male,5.97600907,1,common_voice_bn_31317681.png
common_voice_bn_31823015.mp3,male,3.831292517,1,common_voice_bn_31823015.png
common_voice_bn_31658728.mp3,male,4.35600907,1,common_voice_bn_31658728.png
common_voice_bn_31068648.mp3,male,5.58,1,common_voice_bn_31068648.png
common_voice_bn_31569018.mp3,male,4.667210884,1,common_voice_bn_31569018.png
common_voice_bn_31758086.mp3,male,8.928027211,1,common_voice_bn_31758086.png
common_voice_bn_31045783.mp3,male,5.688888889,1,common_voice_bn_31045783.png
common_voice_bn_31566858.mp3,male,4.342131519,1,common_voice_bn_31566858.png
common_voice_bn_31639184.mp3,male,8.28,1,common_voice_bn_31639184.png
common_voice_bn_31812892.mp3,male,6.276780045,1,common_voice_bn_31812892.png
common_voice_bn_31644113.mp3,male,6.455147392,1,common_voice_bn_31644113.png
common_voice_bn_31669407.mp3,male,7.616145125,1,common_voice_bn_31669407.png
common_voice_bn_31360560.mp3,male,5.549569161,1,common_voice_bn_31360560.png
common_voice_bn_31580089.mp3,male,8.080544218,1,common_voice_bn_31580089.png
common_voice_bn_31657506.mp3,male,5.328027211,1,common_voice_bn_31657506.png
common_voice_bn_31712737.mp3,male,4.249251701,1,common_voice_bn_31712737.png
common_voice_bn_31116412.mp3,male,6.948027211,1,common_voice_bn_31116412.png
common_voice_bn_31701208.mp3,male,7.848344671,1,common_voice_bn_31701208.png
common_voice_bn_31574774.mp3,male,6.588027211,1,common_voice_bn_31574774.png
common_voice_bn_31724604.mp3,male,2.113015873,1,common_voice_bn_31724604.png
common_voice_bn_31643514.mp3,male,5.258367347,1,common_voice_bn_31643514.png
common_voice_bn_31598239.mp3,male,5.592789116,1,common_voice_bn_31598239.png
common_voice_bn_31575009.mp3,male,3.250793651,1,common_voice_bn_31575009.png
common_voice_bn_31597841.mp3,male,2.391655329,1,common_voice_bn_31597841.png
common_voice_bn_31667185.mp3,male,4.32,1,common_voice_bn_31667185.png
common_voice_bn_31730101.mp3,male,7.035646259,1,common_voice_bn_31730101.png
common_voice_bn_31574967.mp3,male,2.670294785,1,common_voice_bn_31574967.png
common_voice_bn_31738033.mp3,male,6.757006803,1,common_voice_bn_31738033.png
common_voice_bn_31527934.mp3,male,2.716734694,1,common_voice_bn_31527934.png
common_voice_bn_31591478.mp3,male,5.131609977,1,common_voice_bn_31591478.png
common_voice_bn_31535631.mp3,male,5.79600907,1,common_voice_bn_31535631.png
common_voice_bn_31659974.mp3,male,5.758548753,1,common_voice_bn_31659974.png
common_voice_bn_31633965.mp3,male,3.94739229,1,common_voice_bn_31633965.png
common_voice_bn_31754184.mp3,male,1.787936508,1,common_voice_bn_31754184.png
common_voice_bn_31660406.mp3,male,4.736870748,1,common_voice_bn_31660406.png
common_voice_bn_31601890.mp3,male,2.391655329,1,common_voice_bn_31601890.png
common_voice_bn_31822888.mp3,male,5.108390023,1,common_voice_bn_31822888.png
common_voice_bn_31559641.mp3,male,7.23600907,1,common_voice_bn_31559641.png
common_voice_bn_31609711.mp3,male,9.775600907,1,common_voice_bn_31609711.png
common_voice_bn_31706931.mp3,male,7.569705215,1,common_voice_bn_31706931.png
common_voice_bn_31696633.mp3,male,8.405623583,1,common_voice_bn_31696633.png
common_voice_bn_31770616.mp3,male,7.987664399,1,common_voice_bn_31770616.png
common_voice_bn_31703797.mp3,male,4.086712018,1,common_voice_bn_31703797.png
common_voice_bn_31687361.mp3,male,6.199727891,1,common_voice_bn_31687361.png
common_voice_bn_31825960.mp3,male,3.088253968,1,common_voice_bn_31825960.png
common_voice_bn_31561069.mp3,male,3.668752834,1,common_voice_bn_31561069.png
common_voice_bn_31822122.mp3,male,4.608027211,1,common_voice_bn_31822122.png
common_voice_bn_31567547.mp3,male,3.970612245,1,common_voice_bn_31567547.png
common_voice_bn_31663651.mp3,male,3.45600907,1,common_voice_bn_31663651.png
common_voice_bn_31555441.mp3,male,4.179591837,1,common_voice_bn_31555441.png
common_voice_bn_31567101.mp3,male,6.672789116,1,common_voice_bn_31567101.png
common_voice_bn_31745062.mp3,male,4.94585034,1,common_voice_bn_31745062.png
common_voice_bn_31693379.mp3,male,7.207210884,1,common_voice_bn_31693379.png
common_voice_bn_31638760.mp3,male,3.348027211,1,common_voice_bn_31638760.png
common_voice_bn_31657552.mp3,male,10.08,1,common_voice_bn_31657552.png
common_voice_bn_31614550.mp3,male,4.116780045,1,common_voice_bn_31614550.png
common_voice_bn_31597744.mp3,male,5.247709751,1,common_voice_bn_31597744.png
common_voice_bn_31685780.mp3,male,4.788027211,1,common_voice_bn_31685780.png
common_voice_bn_30995921.mp3,male,9.89170068,1,common_voice_bn_30995921.png
common_voice_bn_31587455.mp3,male,3.227573696,1,common_voice_bn_31587455.png
common_voice_bn_31021279.mp3,male,6.469569161,1,common_voice_bn_31021279.png
common_voice_bn_30732674.mp3,male,7.500045351,1,common_voice_bn_30732674.png
common_voice_bn_31707713.mp3,male,6.588027211,1,common_voice_bn_31707713.png
common_voice_bn_31633568.mp3,male,4.527891156,1,common_voice_bn_31633568.png
common_voice_bn_31601339.mp3,male,5.688027211,1,common_voice_bn_31601339.png
common_voice_bn_31790419.mp3,male,3.599092971,1,common_voice_bn_31790419.png
common_voice_bn_31706389.mp3,male,3.409569161,1,common_voice_bn_31706389.png
common_voice_bn_31561877.mp3,male,3.168027211,1,common_voice_bn_31561877.png
common_voice_bn_31034744.mp3,male,7.23600907,1,common_voice_bn_31034744.png
common_voice_bn_31641853.mp3,male,6.408707483,1,common_voice_bn_31641853.png
common_voice_bn_31695716.mp3,male,3.390113379,1,common_voice_bn_31695716.png
common_voice_bn_31557444.mp3,male,5.201269841,1,common_voice_bn_31557444.png
common_voice_bn_31695114.mp3,male,2.391655329,1,common_voice_bn_31695114.png
common_voice_bn_31612245.mp3,male,6.33600907,1,common_voice_bn_31612245.png
common_voice_bn_31556180.mp3,male,8.870022676,1,common_voice_bn_31556180.png
common_voice_bn_31697797.mp3,male,2.94893424,1,common_voice_bn_31697797.png
common_voice_bn_31671100.mp3,male,4.736870748,1,common_voice_bn_31671100.png
common_voice_bn_31547630.mp3,male,4.5,1,common_voice_bn_31547630.png
common_voice_bn_31593833.mp3,male,3.088253968,1,common_voice_bn_31593833.png
common_voice_bn_31169804.mp3,male,7.337505669,1,common_voice_bn_31169804.png
common_voice_bn_31617985.mp3,male,5.015510204,1,common_voice_bn_31617985.png
common_voice_bn_31736974.mp3,male,4.017052154,1,common_voice_bn_31736974.png
common_voice_bn_31577321.mp3,male,5.614920635,1,common_voice_bn_31577321.png
common_voice_bn_31638967.mp3,male,9.822040816,1,common_voice_bn_31638967.png
common_voice_bn_31649518.mp3,male,2.461315193,1,common_voice_bn_31649518.png
common_voice_bn_31597009.mp3,male,7.565941043,1,common_voice_bn_31597009.png
common_voice_bn_31634179.mp3,male,5.29414966,1,common_voice_bn_31634179.png
common_voice_bn_31646708.mp3,male,4.741587302,1,common_voice_bn_31646708.png
common_voice_bn_31692707.mp3,male,4.829750567,1,common_voice_bn_31692707.png
common_voice_bn_31570067.mp3,male,6.478367347,1,common_voice_bn_31570067.png
common_voice_bn_31062674.mp3,male,5.595147392,1,common_voice_bn_31062674.png
common_voice_bn_31730976.mp3,male,6.664126984,1,common_voice_bn_31730976.png
common_voice_bn_31577610.mp3,male,5.862267574,1,common_voice_bn_31577610.png
common_voice_bn_31700909.mp3,male,3.018594104,1,common_voice_bn_31700909.png
common_voice_bn_30646493.mp3,male,7.2,1,common_voice_bn_30646493.png
common_voice_bn_31704501.mp3,male,4.17600907,1,common_voice_bn_31704501.png
common_voice_bn_31537356.mp3,male,4.286349206,1,common_voice_bn_31537356.png
common_voice_bn_31606818.mp3,male,2.448027211,1,common_voice_bn_31606818.png
common_voice_bn_31590040.mp3,male,9.564489796,1,common_voice_bn_31590040.png
common_voice_bn_31722074.mp3,male,3.668752834,1,common_voice_bn_31722074.png
common_voice_bn_31671020.mp3,male,4.656780045,1,common_voice_bn_31671020.png
common_voice_bn_31724486.mp3,male,2.879274376,1,common_voice_bn_31724486.png
common_voice_bn_31566538.mp3,male,2.043356009,1,common_voice_bn_31566538.png
common_voice_bn_31186756.mp3,male,5.804988662,1,common_voice_bn_31186756.png
common_voice_bn_31643999.mp3,male,3.065034014,1,common_voice_bn_31643999.png
common_voice_bn_31715792.mp3,male,3.088253968,1,common_voice_bn_31715792.png
common_voice_bn_31683483.mp3,male,3.81600907,1,common_voice_bn_31683483.png
common_voice_bn_31550087.mp3,male,5.131609977,1,common_voice_bn_31550087.png
common_voice_bn_31626316.mp3,male,4.476780045,1,common_voice_bn_31626316.png
common_voice_bn_31711919.mp3,male,2.252335601,1,common_voice_bn_31711919.png
common_voice_bn_30648573.mp3,male,5.376780045,1,common_voice_bn_30648573.png
common_voice_bn_31610033.mp3,male,5.781768707,1,common_voice_bn_31610033.png
common_voice_bn_31693954.mp3,male,2.670294785,1,common_voice_bn_31693954.png
common_voice_bn_31570616.mp3,male,3.831292517,1,common_voice_bn_31570616.png
common_voice_bn_31570891.mp3,male,5.921088435,1,common_voice_bn_31570891.png
common_voice_bn_31714089.mp3,male,4.224807256,1,common_voice_bn_31714089.png
common_voice_bn_31750650.mp3,male,5.76,1,common_voice_bn_31750650.png
common_voice_bn_31578133.mp3,male,6.362267574,1,common_voice_bn_31578133.png
common_voice_bn_31642823.mp3,male,5.851428571,1,common_voice_bn_31642823.png
common_voice_bn_31628081.mp3,male,8.49600907,1,common_voice_bn_31628081.png
common_voice_bn_31712523.mp3,male,5.619229025,1,common_voice_bn_31712523.png
common_voice_bn_31547027.mp3,male,6.59446712,1,common_voice_bn_31547027.png
common_voice_bn_31754861.mp3,male,4.992290249,1,common_voice_bn_31754861.png
common_voice_bn_31585457.mp3,male,6.2461678,1,common_voice_bn_31585457.png
common_voice_bn_31786921.mp3,male,8.750340136,1,common_voice_bn_31786921.png
common_voice_bn_31560512.mp3,male,5.628798186,1,common_voice_bn_31560512.png
common_voice_bn_31622601.mp3,male,3.343673469,1,common_voice_bn_31622601.png
common_voice_bn_31651248.mp3,male,3.612789116,1,common_voice_bn_31651248.png
common_voice_bn_31623576.mp3,male,7.453605442,1,common_voice_bn_31623576.png
common_voice_bn_31678081.mp3,male,3.111473923,1,common_voice_bn_31678081.png
common_voice_bn_31601406.mp3,male,8.46,1,common_voice_bn_31601406.png
common_voice_bn_31600827.mp3,male,3.733560091,1,common_voice_bn_31600827.png
common_voice_bn_31687357.mp3,male,4.71600907,1,common_voice_bn_31687357.png
common_voice_bn_31686634.mp3,male,4.063492063,1,common_voice_bn_31686634.png
common_voice_bn_31715176.mp3,male,4.620770975,1,common_voice_bn_31715176.png
common_voice_bn_31802418.mp3,male,7.77600907,1,common_voice_bn_31802418.png
common_voice_bn_31515144.mp3,male,3.808072562,1,common_voice_bn_31515144.png
common_voice_bn_31706133.mp3,male,3.708027211,1,common_voice_bn_31706133.png
common_voice_bn_31822475.mp3,male,4.783310658,1,common_voice_bn_31822475.png
common_voice_bn_31540648.mp3,male,3.436553288,1,common_voice_bn_31540648.png
common_voice_bn_31540678.mp3,male,5.148027211,1,common_voice_bn_31540678.png
